Symbol,time,Date,Open,High,Low,Close,Volume,SMA_HIGH,SMA_LOW,SSL_COLOUR,SSL_SWITCH,ATR,RED_CANDLE,VOLUME_REQ,PRICE_REQ,BASELINE_REQ,TRADE_ENTRY,TRADE_RESULT,PERCENT_CHANGE
CSGS,09:30:00,2020-04-06 09:30:00,42.32,43.56,42.32,42.89,3203,40.68400000000049,40.34900000000072,GREEN,NO,84.52785714285714,NO,YES,YES,YES,YES,TIE,4.056889717882961
CSII,09:30:00,2020-04-03 09:30:00,36.27,36.39,35.3,36.39,4495,35.6325000000005,35.341000000000726,GREEN,NO,83.64142857142859,NO,YES,YES,YES,YES,TIE,-6.430338004946423
CSIQ,09:30:00,2020-04-06 09:30:00,15.74,16.34,15.61,16.28,54204,14.926000000000505,14.752500000000708,GREEN,NO,42.20142857142857,NO,YES,YES,YES,YES,TIE,0.6142506142506011
CSX,09:30:00,2020-04-03 09:30:00,56.61,57.66,56.61,57.4,256584,55.59250000000054,55.26150000000075,GREEN,NO,5.152142857142857,NO,YES,YES,YES,YES,LOSS,2.2439646590343454
CTMX,09:30:00,2020-04-02 09:30:00,7.35,7.35,7.12,7.35,9219,7.3030000000006385,7.174500000000823,GREEN,NO,25.694285714285716,NO,YES,YES,YES,YES,TIE,-0.5442176870748304
CTMX,09:30:00,2020-04-03 09:30:00,7.45,7.81,7.32,7.68,7274,7.25050000000064,7.169000000000823,GREEN,NO,25.673571428571428,NO,YES,YES,YES,YES,TIE,-3.124999999999991
CTRE,09:30:00,2020-04-06 09:30:00,14.18,14.61,13.1,14.45,18688,12.928500000000644,12.703500000000824,GREEN,NO,22.424285714285716,NO,YES,YES,YES,YES,TIE,0.8304498269896263
CTRM,09:30:00,2020-04-07 09:30:00,0.64,0.65,0.61,0.65,115981,0.6345000000006393,0.6000000000008254,GREEN,NO,14.570000000000002,NO,YES,YES,YES,YES,TIE,-9.230769230769239
CTXR,09:30:00,2020-04-02 09:30:00,0.85,0.98,0.84,0.95,934006,0.8015000000006323,0.7570000000008049,GREEN,NO,6.987142857142856,NO,YES,YES,YES,YES,TIE,-23.157894736842103
CUTR,09:30:00,2020-04-02 09:30:00,12.58,12.58,12.58,12.58,1674,12.53600000000064,12.330000000000789,GREEN,NO,20.60571428571428,NO,YES,YES,YES,YES,TIE,2.305246422893475
CVBF,09:30:00,2020-04-03 09:30:00,19.76,20.0,19.76,19.99,20731,19.71550000000064,19.622000000000764,GREEN,NO,20.751428571428566,NO,YES,YES,YES,YES,TIE,-3.7518759379689848
CVGI,09:30:00,2020-04-06 09:30:00,1.42,1.44,1.41,1.44,8906,1.2965000000006437,1.2780000000007692,GREEN,NO,2.052857142857143,NO,YES,YES,YES,YES,TIE,1.3888888888888902
CVGW,09:30:00,2020-04-03 09:30:00,58.26,59.58,58.26,59.58,1388,57.66450000000062,57.31300000000077,GREEN,NO,5.488571428571428,NO,YES,YES,YES,YES,LOSS,2.303025943509327
CYRX,09:30:00,2020-04-06 09:30:00,16.24,16.33,16.16,16.27,4757,15.42900000000056,15.247500000000752,GREEN,NO,10.573571428571428,NO,YES,YES,YES,YES,TIE,2.397049784880151
DDOG,09:30:00,2020-04-06 09:30:00,35.44,36.0,35.1,35.51,218727,34.1315000000006,33.729500000000726,GREEN,NO,3.47,NO,YES,YES,YES,YES,TIE,2.1402421852999303
DEAC,09:30:00,2020-04-07 09:30:00,13.25,13.73,13.15,13.62,313200,12.71200000000059,12.56250000000076,GREEN,NO,5.004285714285714,NO,YES,YES,YES,YES,LOSS,9.185546465282147
DGRW,09:30:00,2020-04-03 09:30:00,38.23,38.49,37.94,38.45,25085,37.986500000000596,37.877000000000756,GREEN,NO,3.9707142857142856,NO,YES,YES,YES,YES,TIE,-2.0286085825747753
DHC,09:30:00,2020-04-06 09:30:00,2.38,2.56,2.33,2.55,57997,2.254500000000601,2.206500000000763,GREEN,NO,6.211428571428571,NO,YES,YES,YES,YES,TIE,-3.9215686274509665
DIOD,09:30:00,2020-04-03 09:30:00,39.16,39.74,39.16,39.74,1879,38.9900000000006,38.76200000000075,GREEN,NO,8.242142857142856,NO,YES,YES,YES,YES,TIE,0.7045797684952217
DIOD,09:30:00,2020-04-06 09:30:00,42.65,43.29,42.45,43.26,11305,40.0495000000006,39.696500000000775,GREEN,NO,8.314285714285713,NO,YES,YES,YES,YES,TIE,4.785020804438281
DISCA,09:30:00,2020-04-06 09:30:00,19.18,19.58,19.0,19.52,255518,18.237000000000574,18.020500000000737,GREEN,NO,7.792857142857143,NO,YES,YES,YES,YES,TIE,0.6147540983606609
DISCK,09:30:00,2020-04-06 09:30:00,17.76,17.98,17.59,17.87,183564,16.566000000000578,16.42200000000074,GREEN,NO,5.5235714285714295,NO,YES,YES,YES,YES,TIE,1.175153889199761
DISH,09:30:00,2020-04-06 09:30:00,20.07,20.85,19.96,20.32,177711,18.87200000000057,18.647500000000726,GREEN,NO,2.6385714285714292,NO,YES,YES,YES,YES,TIE,3.83858267716536
DLTH,09:30:00,2020-04-06 09:30:00,3.55,3.72,3.54,3.64,26350,3.3500000000005685,3.2980000000007417,GREEN,NO,1.9700000000000009,NO,YES,YES,YES,YES,TIE,1.3736263736263687
DLTH,09:30:00,2020-04-07 09:30:00,3.86,3.98,3.86,3.88,28038,3.642000000000569,3.5930000000007367,GREEN,NO,1.9242857142857148,NO,YES,YES,YES,YES,TIE,-2.061855670103095
DNJR,09:30:00,2020-04-03 09:30:00,0.53,0.53,0.53,0.53,750,0.5135000000005997,0.4910000000007784,GREEN,NO,12.546428571428569,NO,YES,YES,YES,YES,TIE,-3.7735849056603805
DNJR,09:30:00,2020-04-06 09:30:00,0.55,0.58,0.54,0.55,18414,0.5295000000005996,0.5045000000007784,GREEN,NO,12.380714285714284,NO,YES,YES,YES,YES,TIE,25.454545454545435
DNJR,09:30:00,2020-04-07 09:30:00,0.69,0.92,0.69,0.92,45129,0.6295000000005997,0.5740000000007784,GREEN,NO,12.370714285714286,NO,YES,YES,YES,YES,TIE,2.1739130434782505
DNLI,09:30:00,2020-04-03 09:30:00,17.54,17.69,17.43,17.57,7615,16.94600000000053,16.822000000000788,GREEN,NO,13.519285714285715,NO,YES,YES,YES,YES,TIE,-3.2441661923733656
DORM,09:30:00,2020-04-06 09:30:00,48.89,50.31,48.89,49.84,1904,46.2245000000005,45.68750000000081,GREEN,NO,9.297857142857145,NO,YES,YES,YES,YES,TIE,4.554574638844294
DOYU,09:30:00,2020-04-06 09:30:00,7.35,7.64,7.27,7.61,212272,7.077000000000534,6.960500000000772,GREEN,NO,7.474285714285713,NO,YES,YES,YES,YES,TIE,-1.83968462549278
DRNA,09:30:00,2020-04-03 09:30:00,18.13,18.73,17.88,18.42,3560,17.442000000000526,17.269000000000776,GREEN,NO,5.502142857142856,NO,YES,YES,YES,YES,TIE,-3.1487513572204224
DSGX,09:30:00,2020-04-06 09:30:00,33.95,34.26,33.7,34.17,1408,32.89000000000052,32.660000000000764,GREEN,NO,4.610714285714286,NO,YES,YES,YES,YES,TIE,5.648229441030142
EA,09:30:00,2020-04-03 09:30:00,102.81,103.81,102.35,103.39,205492,101.66350000000055,101.14250000000071,GREEN,NO,8.2281,NO,YES,YES,YES,YES,LOSS,1.9895782957732855
EA,09:30:00,2020-04-06 09:30:00,105.39,105.83,104.55,105.59,253652,103.27800000000063,102.51350000000065,GREEN,NO,8.193814285714284,NO,YES,YES,YES,YES,TIE,0.8712946301733134
EDIT,09:30:00,2020-04-06 09:30:00,20.2,20.76,20.2,20.71,88492,19.348000000000635,19.16850000000068,GREEN,NO,4.994999999999999,NO,YES,YES,YES,YES,TIE,2.8005794302269353
EGLE,09:30:00,2020-04-06 09:30:00,1.77,1.88,1.77,1.85,11097,1.7080000000006526,1.6785000000006605,GREEN,NO,11.578571428571427,NO,YES,YES,YES,YES,TIE,-4.324324324324328
EGOV,09:30:00,2020-04-03 09:30:00,22.3,22.67,22.2,22.67,5147,22.127500000000644,21.99400000000065,GREEN,NO,8.657857142857143,NO,YES,YES,YES,YES,TIE,-0.4411116012351187
ENDP,09:30:00,2020-04-06 09:30:00,3.33,3.48,3.32,3.35,452961,3.1295000000006423,3.088500000000642,GREEN,NO,13.748571428571427,NO,YES,YES,YES,YES,TIE,-4.1791044776119435
ENPH,09:30:00,2020-04-06 09:30:00,30.81,32.0,30.61,31.96,633975,28.60700000000065,28.207000000000612,GREEN,NO,15.314285714285715,NO,YES,YES,YES,YES,TIE,6.5707133917396785
ENSG,09:30:00,2020-04-06 09:30:00,34.0,34.59,33.03,34.3,18255,32.10050000000066,31.648500000000617,GREEN,NO,9.933571428571428,NO,YES,YES,YES,YES,TIE,5.072886297376099
ENTA,09:30:00,2020-04-06 09:30:00,51.33,52.3,51.03,51.83,9668,49.83500000000065,49.37750000000061,GREEN,NO,7.216471428571428,NO,YES,YES,YES,YES,LOSS,3.480837077258069
ENTG,09:30:00,2020-04-03 09:30:00,41.93,42.19,41.63,42.11,11190,41.64900000000075,41.43300000000055,GREEN,NO,7.270757142857143,NO,YES,YES,YES,YES,TIE,-0.11873664212775387
ENTG,09:30:00,2020-04-06 09:30:00,44.2,44.94,43.5,44.86,20908,41.95550000000075,41.65500000000056,GREEN,NO,7.054328571428571,NO,YES,YES,YES,YES,WIN,7.862604292720208
EQIX,09:30:00,2020-04-03 09:30:00,626.31,632.46,620.48,627.75,11453,615.5785000000008,611.4915000000008,GREEN,NO,47.222142857142856,NO,YES,YES,YES,YES,LOSS,1.8806110257723159
ERI,09:30:00,2020-04-06 09:30:00,11.42,11.75,11.36,11.7,711592,10.132500000000777,9.853000000000756,GREEN,NO,93.11,NO,YES,YES,YES,YES,TIE,19.914529914529915
ESGU,09:30:00,2020-04-03 09:30:00,56.3,56.62,56.2057,56.608000000000004,12883,55.966670000000704,55.78850000000072,GREEN,NO,7.650714285714287,NO,YES,YES,YES,YES,TIE,-2.487280949689092
ETFC,09:30:00,2020-04-03 09:30:00,34.19,34.71,33.87,34.62,156137,33.78850000000069,33.54750000000068,GREEN,NO,5.383571428571429,NO,YES,YES,YES,YES,LOSS,3.887616571758687
ETFC,09:30:00,2020-04-06 09:30:00,36.4,36.88,36.36,36.43,122782,33.91600000000067,33.62650000000068,GREEN,NO,5.287857142857144,NO,YES,YES,YES,YES,TIE,2.992039527861662
EVER,09:30:00,2020-04-06 09:30:00,25.37,25.83,24.55,25.83,13832,23.842000000000663,23.224500000000578,GREEN,NO,15.616428571428573,NO,YES,YES,YES,YES,TIE,6.387921022067372
EVER,09:30:00,2020-04-07 09:30:00,28.68,29.7,28.63,29.0,45135,27.310000000000677,26.913000000000586,GREEN,NO,15.766428571428573,NO,YES,YES,YES,YES,TIE,-4.103448275862073
EVOP,09:30:00,2020-04-06 09:30:00,13.3,13.72,13.3,13.58,21097,12.701000000000686,12.557000000000588,GREEN,NO,14.28,NO,YES,YES,YES,YES,TIE,1.178203240058911
EXPD,09:30:00,2020-04-03 09:30:00,67.23,68.21,67.03,68.16,44523,66.57050000000065,66.2535000000006,GREEN,NO,8.017142857142858,NO,YES,YES,YES,YES,TIE,-1.965962441314559
EYE,09:30:00,2020-04-06 09:30:00,17.82,18.72,17.82,18.33,18596,16.19250000000069,15.909000000000546,GREEN,NO,10.94357142857143,NO,YES,YES,YES,YES,TIE,0.2727768685215533
FANG,09:30:00,2020-04-02 09:30:00,26.52,27.2,26.44,27.2,137094,25.037000000000692,24.560500000000552,GREEN,NO,3.385714285714286,NO,YES,YES,YES,YES,WIN,6.22373949579832
FANG,09:30:00,2020-04-07 09:30:00,33.65,36.79,33.65,35.48,571287,31.83000000000068,31.155500000000554,GREEN,NO,3.6328571428571435,NO,YES,YES,YES,YES,WIN,5.119584474150428
FB,09:30:00,2020-04-07 09:30:00,171.5,172.85,170.01,172.71,2782869,163.57900000000063,162.42300000000048,GREEN,NO,14.031428571428574,NO,YES,YES,YES,YES,LOSS,2.031067768430979
FBIO,09:30:00,2020-04-06 09:30:00,1.94,2.01,1.91,2.01,19011,1.8635000000006168,1.831500000000511,GREEN,NO,24.349285714285717,NO,YES,YES,YES,YES,TIE,-1.4925373134328264
FCEL,09:30:00,2020-04-07 09:30:00,1.49,1.53,1.48,1.5,1007295,1.4180000000006152,1.3985000000004966,GREEN,NO,15.105714285714289,NO,YES,YES,YES,YES,TIE,-2.6666666666666687
FDUS,09:30:00,2020-04-06 09:30:00,5.65,5.77,5.58,5.72,11459,5.231500000000578,5.155500000000498,GREEN,NO,10.260714285714286,NO,YES,YES,YES,YES,TIE,0.5244755244755288
FFIN,09:30:00,2020-04-03 09:30:00,26.1,26.65,25.97,26.51,14781,25.967500000000573,25.745000000000505,GREEN,NO,1.892142857142857,NO,YES,YES,YES,YES,LOSS,1.7843670851969604
FIVE,09:30:00,2020-04-06 09:30:00,67.31,67.98,66.16,67.62,49769,61.861000000000686,61.04450000000058,GREEN,NO,15.245714285714287,NO,YES,YES,YES,YES,TIE,4.480922803904172
FIZZ,09:30:00,2020-04-06 09:30:00,43.21,43.98,43.04,43.81,8354,41.23600000000072,40.85850000000055,GREEN,NO,6.693571428571429,NO,YES,YES,YES,YES,LOSS,3.819659568917729
FLNT,09:30:00,2020-04-06 09:30:00,1.23,1.39,1.23,1.35,33194,1.1910000000007208,1.1535000000005406,GREEN,NO,4.5914285714285725,NO,YES,YES,YES,YES,TIE,-10.37037037037038
FLWS,09:30:00,2020-04-06 09:30:00,12.69,13.21,12.64,12.95,17401,12.085000000000708,11.951500000000536,GREEN,NO,3.3392857142857144,NO,YES,YES,YES,YES,TIE,3.320463320463332
FNHC,09:30:00,2020-04-03 09:30:00,11.08,11.08,11.08,11.08,100,11.05400000000077,11.0285000000005,GREEN,NO,6.587857142857144,NO,YES,YES,YES,YES,TIE,1.0830324909747222
FNKO,09:30:00,2020-04-06 09:30:00,3.33,3.44,3.27,3.41,47588,3.1910000000007748,3.1620000000005013,GREEN,NO,3.8478571428571433,NO,YES,YES,YES,YES,TIE,0.8797653958944224
FOCS,09:30:00,2020-04-06 09:30:00,19.74,20.7,19.44,19.95,4191,18.70650000000077,18.4030000000005,GREEN,NO,2.215,NO,YES,YES,YES,YES,LOSS,2.775689223057644
FOLD,09:30:00,2020-04-03 09:30:00,9.49,9.64,9.49,9.55,42666,9.455000000000778,9.385000000000488,GREEN,NO,2.950714285714287,NO,YES,YES,YES,YES,TIE,-2.303664921465975
FOSL,09:30:00,2020-04-02 09:30:00,3.13,3.21,3.12,3.21,28574,3.0300000000007605,2.986000000000497,GREEN,NO,3.18,NO,YES,YES,YES,YES,TIE,-5.607476635514024
FOSL,09:30:00,2020-04-06 09:30:00,3.35,3.51,3.35,3.46,29109,3.1775000000007605,3.130000000000498,GREEN,NO,3.1142857142857148,NO,YES,YES,YES,YES,TIE,-2.0231213872832323
FPRX,09:30:00,2020-04-06 09:30:00,2.23,2.31,2.19,2.27,15669,2.1250000000007425,2.0860000000004817,GREEN,NO,5.27857142857143,NO,YES,YES,YES,YES,TIE,3.524229074889871
FRGI,09:30:00,2020-04-06 09:30:00,4.06,4.49,4.06,4.29,23804,4.047500000000752,3.978500000000471,GREEN,NO,1.989285714285714,NO,YES,YES,YES,YES,TIE,15.15151515151516
FSCT,09:30:00,2020-04-03 09:30:00,31.01,31.21,30.8,31.1,26761,30.893000000000765,30.78000000000042,GREEN,NO,9.69714285714286,NO,YES,YES,YES,YES,TIE,0.7395498392282858
FTNT,09:30:00,2020-04-03 09:30:00,100.83,102.35,99.62,101.18,78489,100.29300000000076,99.72050000000051,GREEN,NO,7.851428571428572,NO,YES,YES,YES,YES,TIE,0.019766752322589464
FTR,09:30:00,2020-04-07 09:30:00,0.38,0.39,0.37,0.38,87913,0.36950000000071626,0.36200000000052535,GREEN,NO,14.73642857142857,NO,YES,YES,YES,YES,TIE,-5.263157894736847
FTSM,09:30:00,2020-04-06 09:30:00,59.21,59.22,59.13,59.22,26894,59.172000000000814,59.14200000000054,GREEN,NO,11.922857142857143,NO,YES,YES,YES,YES,TIE,-0.08443093549476048
GAIN,09:30:00,2020-04-06 09:30:00,7.31,7.39,7.21,7.39,28820,6.956000000000762,6.8260000000005725,GREEN,NO,6.0457142857142845,NO,YES,YES,YES,YES,TIE,5.953991880920168
GBDC,09:30:00,2020-04-06 09:30:00,9.99,10.31,9.99,10.28,116037,9.470000000000756,9.31400000000055,GREEN,NO,6.865714285714286,NO,YES,YES,YES,YES,TIE,-3.112840466926056
GBT,09:30:00,2020-04-06 09:30:00,55.0,56.935,53.46,56.165,31765,52.56300000000071,51.63019500000053,GREEN,NO,6.756071428571429,NO,YES,YES,YES,YES,TIE,2.216682987625741
GDEN,09:30:00,2020-04-06 09:30:00,5.67,6.25,5.53,6.15,70968,5.23900000000076,5.123000000000519,GREEN,NO,9.01,NO,YES,YES,YES,YES,TIE,0.9756097560975545
GERN,09:30:00,2020-04-06 09:30:00,1.06,1.09,1.05,1.09,189537,1.0175000000007297,0.9120000000005448,GREEN,NO,8.162857142857144,NO,YES,YES,YES,YES,TIE,1.8348623853211024
GGAL,09:30:00,2020-04-03 09:30:00,7.2,7.27,7.06,7.22,18982,6.962000000000737,6.916500000000548,GREEN,NO,4.467142857142859,NO,YES,YES,YES,YES,TIE,0.8310249307479294
GGAL,09:30:00,2020-04-06 09:30:00,7.56,7.82,7.5,7.78,83951,7.2145000000007355,7.119500000000545,GREEN,NO,4.290714285714286,NO,YES,YES,YES,YES,TIE,-10.02570694087404
GIII,09:30:00,2020-04-06 09:30:00,6.14,6.98,6.14,6.61,113312,5.673500000000777,5.5575000000005605,GREEN,NO,10.343514285714287,NO,YES,YES,YES,YES,TIE,12.405446293494697
GIII,09:30:00,2020-04-07 09:30:00,8.3,9.71,8.1,9.06,288560,7.459000000000776,7.215500000000563,GREEN,NO,10.460657142857144,NO,YES,YES,YES,YES,TIE,0.6622516556291249
GILD,09:30:00,2020-04-03 09:30:00,77.41,78.9,76.97,78.78,1561475,75.9185000000008,75.37450000000054,GREEN,NO,10.800657142857146,NO,YES,YES,YES,YES,TIE,-1.091647626301091
GLAD,09:30:00,2020-04-06 09:30:00,4.93,5.25,4.93,5.25,59036,4.651000000000829,4.574000000000538,GREEN,NO,10.358571428571429,NO,YES,YES,YES,YES,TIE,-3.809523809523813
GLRE,09:30:00,2020-04-06 09:30:00,6.07,6.26,5.79,6.1,12014,5.787500000000873,5.679500000000592,GREEN,NO,7.1692857142857145,NO,YES,YES,YES,YES,TIE,1.1475409836065622
GLUU,09:30:00,2020-04-06 09:30:00,6.02,6.14,5.92,6.09,442865,5.924500000000867,5.8620000000005925,GREEN,NO,3.4750000000000005,NO,YES,YES,YES,YES,LOSS,14.265188834154355
GLYC,09:30:00,2020-04-06 09:30:00,2.19,2.21,2.14,2.19,8233,2.059500000000864,1.983500000000596,GREEN,NO,1.875,NO,YES,YES,YES,YES,TIE,0.0
GNMK,09:30:00,2020-04-02 09:30:00,4.19,4.25,4.04,4.24,28701,4.0820000000008525,3.8790000000005986,GREEN,NO,2.9778571428571428,NO,YES,YES,YES,YES,TIE,0.23584905660376854
GO,09:30:00,2020-04-03 09:30:00,34.58,35.34,34.28,34.91,27902,34.354500000000854,34.12300000000056,GREEN,NO,2.562857142857144,NO,YES,YES,YES,YES,LOSS,1.8353316691901636
GOOG,09:30:00,2020-04-03 09:30:00,1118.09,1123.54,1108.0,1120.0,58650,1116.4410000000012,1111.2535000000003,GREEN,NO,79.93142857142854,NO,YES,YES,YES,YES,LOSS,1.7841836734693872
GPRE,09:30:00,2020-04-06 09:30:00,4.17,4.39,4.15,4.34,8875,3.9780000000006894,3.908500000000283,GREEN,NO,84.95214285714287,NO,YES,YES,YES,YES,TIE,0.9216589861751161
GRMN,09:30:00,2020-04-03 09:30:00,73.35,74.1,73.03,73.45,87948,72.64300000000068,72.30400000000034,GREEN,NO,5.31,NO,YES,YES,YES,YES,LOSS,1.8073519400953026
HALO,09:30:00,2020-04-03 09:30:00,16.78,16.94,16.37,16.87,14449,16.594500000000732,16.467500000000335,GREEN,NO,2.200714285714286,NO,YES,YES,YES,YES,LOSS,3.261283766618681
HAPP,09:30:00,2020-04-06 09:30:00,3.17,3.18,3.1101,3.17,18341,3.074990000000726,3.0367600000003296,GREEN,NO,3.1407142857142856,NO,YES,YES,YES,YES,TIE,6.624605678233437
HCAT,09:30:00,2020-04-03 09:30:00,27.06,27.22,26.94,27.07,3468,26.971000000000764,26.81550000000029,GREEN,NO,6.823571428571428,NO,YES,YES,YES,YES,LOSS,6.301783735289461
HCAT,09:30:00,2020-04-07 09:30:00,28.0,28.48,27.9,28.4,64670,27.37450000000076,27.112500000000292,GREEN,NO,6.593571428571429,NO,YES,YES,YES,YES,LOSS,5.8042002012072444
HDS,09:30:00,2020-04-03 09:30:00,26.13,26.4,25.01,26.18,20853,25.945500000000735,25.729000000000305,GREEN,NO,2.599999999999999,NO,YES,YES,YES,YES,LOSS,2.4828113063407176
HEAR,09:30:00,2020-04-07 09:30:00,6.27,6.31,6.16,6.28,20735,6.051000000000745,5.982500000000298,GREEN,NO,3.3464285714285715,NO,YES,YES,YES,YES,LOSS,13.321769790718834
HIMX,09:30:00,2020-04-03 09:30:00,2.88,2.98,2.86,2.96,228002,2.7890000000008057,2.768000000000266,GREEN,NO,2.79,NO,YES,YES,YES,YES,TIE,-6.756756756756762
HLIT,09:30:00,2020-04-03 09:30:00,5.63,5.76,5.63,5.74,8727,5.577000000000807,5.548500000000264,GREEN,NO,1.824285714285714,NO,YES,YES,YES,YES,TIE,-5.052264808362369
HMSY,09:30:00,2020-04-03 09:30:00,24.51,24.99,24.5,24.98,5030,24.52750000000081,24.371500000000246,GREEN,NO,2.2435714285714283,NO,YES,YES,YES,YES,LOSS,2.245367722749628
HMSY,09:30:00,2020-04-06 09:30:00,25.22,25.96,25.22,25.52,44501,24.249000000000812,24.01200000000025,GREEN,NO,2.250714285714285,NO,YES,YES,YES,YES,LOSS,2.204853336318853
HOLX,09:30:00,2020-04-03 09:30:00,33.94,34.34,33.48,34.04,37650,33.6875000000008,33.470500000000236,GREEN,NO,4.152142857142857,NO,YES,YES,YES,YES,LOSS,3.049458620110794
HOLX,09:30:00,2020-04-07 09:30:00,38.02,38.89,37.74,38.35,429992,35.693000000000794,35.416000000000246,GREEN,NO,4.447857142857143,NO,YES,YES,YES,YES,LOSS,2.8995157384987893
HOMB,09:30:00,2020-04-03 09:30:00,11.95,12.09,11.88,11.96,14095,11.828500000000796,11.75150000000026,GREEN,NO,4.8235714285714275,NO,YES,YES,YES,YES,TIE,-7.357859531772581
HRTX,09:30:00,2020-04-03 09:30:00,11.5,11.6,11.31,11.6,22964,11.314500000000805,11.21000000000024,GREEN,NO,5.872142857142856,NO,YES,YES,YES,YES,TIE,0.0
HRZN,09:30:00,2020-04-06 09:30:00,7.47,7.62,7.45,7.58,19972,6.827500000000807,6.712000000000236,GREEN,NO,6.362857142857143,NO,YES,YES,YES,YES,TIE,-1.71503957783641
HSTM,09:30:00,2020-04-03 09:30:00,24.32,24.39,23.99,24.39,4140,23.98300000000084,23.84050000000021,GREEN,NO,5.7457142857142856,NO,YES,YES,YES,YES,TIE,-3.772037720377211
HTBX,09:30:00,2020-04-03 09:30:00,0.52,0.55,0.52,0.52,381572,0.5180000000008331,0.5125000000002107,GREEN,NO,2.3164285714285717,NO,YES,YES,YES,YES,TIE,-3.8461538461538494
HTLD,09:30:00,2020-04-03 09:30:00,17.72,17.98,17.52,17.73,10424,17.467500000000825,17.371000000000222,GREEN,NO,2.9985714285714287,NO,YES,YES,YES,YES,TIE,1.1280315848843727
HTLD,09:30:00,2020-04-06 09:30:00,18.53,18.75,18.29,18.58,3510,17.93700000000083,17.78300000000021,GREEN,NO,3.031428571428572,NO,YES,YES,YES,YES,TIE,1.9913885898815986
IAC,09:30:00,2020-04-06 09:30:00,174.49,176.48,174.15,175.4,11442,169.0215000000009,167.8910000000002,GREEN,NO,13.340000000000005,NO,YES,YES,YES,YES,WIN,3.8027366020524527
IBB,09:30:00,2020-04-03 09:30:00,107.55,108.61,106.75,108.02,105038,106.28100000000099,105.7600000000002,GREEN,NO,26.925,NO,YES,YES,YES,YES,TIE,-1.9625995186076564
IBKR,09:30:00,2020-04-03 09:30:00,44.79,45.41,44.48,45.1,14691,43.916500000000966,43.60200000000019,GREEN,NO,10.122857142857141,NO,YES,YES,YES,YES,LOSS,5.6113398796325615
IBOC,09:30:00,2020-04-03 09:30:00,26.16,27.31,26.16,27.02,22053,26.002500000000936,25.808500000000173,GREEN,NO,4.309999999999998,NO,YES,YES,YES,YES,LOSS,3.9877868245743873
IBTX,09:30:00,2020-04-03 09:30:00,23.29,23.69,22.87,23.31,6556,22.942500000000976,22.720500000000197,GREEN,NO,3.233571428571428,NO,YES,YES,YES,YES,LOSS,3.468008825151682
IBTX,09:30:00,2020-04-06 09:30:00,24.0,24.39,23.65,24.25,27896,22.538000000000967,22.215500000000187,GREEN,NO,3.021428571428572,NO,YES,YES,YES,YES,LOSS,3.114874815905744
ICHR,09:30:00,2020-04-06 09:30:00,16.57,17.87,16.57,17.79,16376,15.770000000000946,15.551500000000189,GREEN,NO,10.140714285714283,NO,YES,YES,YES,YES,TIE,13.71557054525015
ICLN,09:30:00,2020-04-07 09:30:00,10.2,10.33,10.18,10.23,66989,9.742500000000954,9.698500000000204,GREEN,NO,9.927142857142854,NO,YES,YES,YES,YES,TIE,-2.2482893450635424
ICLR,09:30:00,2020-04-06 09:30:00,135.0,137.48,135.0,136.3,4965,130.51050000000095,129.33400000000023,GREEN,NO,14.075714285714284,NO,YES,YES,YES,YES,WIN,5.163504873702965
ICPT,09:30:00,2020-04-03 09:30:00,60.12,61.37,59.51,61.0,7369,59.78900000000103,59.24300000000022,GREEN,NO,17.536428571428562,NO,YES,YES,YES,YES,TIE,-4.393442622950819
IDXX,09:30:00,2020-04-03 09:30:00,237.88,244.0,237.88,240.1,21607,236.4015000000009,234.73350000000028,GREEN,NO,20.47558571428571,NO,YES,YES,YES,YES,LOSS,2.1319851847444515
IHRT,09:30:00,2020-04-02 09:30:00,6.38,6.55,6.38,6.46,21273,6.280500000000912,6.201000000000407,GREEN,NO,5.3500000000000005,NO,YES,YES,YES,YES,TIE,-12.538699690402472
IHRT,09:30:00,2020-04-06 09:30:00,5.11,5.33,5.04,5.28,43433,4.801500000000909,4.682000000000408,GREEN,NO,5.252857142857144,NO,YES,YES,YES,YES,TIE,-9.469696969696969
IMGN,09:30:00,2020-04-06 09:30:00,3.56,3.62,3.47,3.62,102536,3.4265000000011034,3.3800000000005954,GREEN,NO,20.65785714285715,NO,YES,YES,YES,YES,TIE,-4.143646408839777
IMMR,09:30:00,2020-04-06 09:30:00,5.65,5.69,5.55,5.69,7401,5.414000000001099,5.370000000000569,GREEN,NO,5.610000000000002,NO,YES,YES,YES,YES,TIE,3.6906854130052715
INCY,09:30:00,2020-04-03 09:30:00,77.64,78.92,77.24,78.05,97142,76.12700000000117,75.66100000000061,GREEN,NO,7.9871428571428575,NO,YES,YES,YES,YES,TIE,0.33311979500320965
INFN,09:30:00,2020-04-06 09:30:00,5.28,5.45,5.26,5.32,124646,5.087000000001172,5.02000000000052,GREEN,NO,11.959285714285713,NO,YES,YES,YES,YES,TIE,5.075187969924803
INO,09:30:00,2020-04-07 09:30:00,8.75,9.2,8.1,8.85,4747476,8.498500000001224,8.297500000000559,GREEN,NO,7.151428571428572,NO,YES,YES,YES,YES,TIE,-6.440677966101699
INPX,09:30:00,2020-04-07 09:30:00,1.18,1.2,1.16,1.19,64301,1.1355000000012123,1.113500000000559,GREEN,NO,2.892142857142857,NO,YES,YES,YES,YES,TIE,8.403361344537823
